0.00030942,0.00016301,0.00003341,0.00004058,0.00003549,0.00005856,0.00025428,0.00024806,0.00007191,0.00002806,0.00002817,0.00005605,-0.00002608,-0.00006102,-0.00000075,-0.00000343,0.00000422,0.00000832,0.00017126,-0.00003307,0.00003548,-0.00000451,0.00000363,0.00000811,0.00035132,0.00007959,0.00036244,0.00006872,0.00006636,0.00000994,0.00017800,0.00000996,D
-0.00041184,-0.00046441,0.00002280,-0.00001613,0.00005279,0.00008462,-0.00054214,-0.00027262,-0.00013103,-0.00003046,0.00004455,0.00008171,-0.00015346,-0.00013349,-0.00000226,-0.00001207,0.00000368,0.00000555,-0.00016945,-0.00011078,-0.00004318,-0.00001245,0.00000348,0.00000546,0.00062113,0.00010103,0.00062082,0.00009792,0.00020341,0.00001378,0.00020701,0.00001404,D
-0.00059239,-0.00077236,0.00000082,-0.00047319,-0.00048465,0.00003525,-0.00059906,-0.00050006,-0.00008368,-0.00048776,-0.00049254,0.00003229,-0.00012037,-0.00020531,-0.00001465,-0.00030471,-0.00035829,-0.00003291,-0.00003794,-0.00015163,0.00003157,-0.00030486,-0.00035806,-0.00003295,0.00097338,0.00067826,0.00078481,0.00069394,0.00023844,0.00047149,0.00015946,0.00047142,D
-0.00159247,-0.00093598,-0.00000843,-0.00033688,-0.00053390,-0.00000325,-0.00093164,-0.00056307,-0.00031459,-0.00034740,-0.00053982,-0.00000539,-0.00031252,-0.00005113,-0.00000289,0.00004260,-0.00001539,-0.00001203,-0.00010393,-0.00001969,-0.00007216,0.00004386,-0.00001477,-0.00001177,0.00184718,0.00063131,0.00113312,0.00064197,0.00031669,0.00004686,0.00012805,0.00004776,D
-0.00157419,-0.00092660,-0.00000780,-0.00030524,-0.00069904,-0.00000840,0.00037188,-0.00041163,-0.00021384,-0.00031931,-0.00070695,-0.00001123,0.00000589,0.00000302,0.00000021,0.00001021,-0.00005327,-0.00000166,0.00042049,0.00004885,0.00003250,0.00000906,-0.00005391,-0.00000189,0.00182668,0.00076283,0.00059452,0.00077580,0.00000663,0.00005427,0.00042456,0.00005470,D
-0.00174528,-0.00086837,-0.00000943,-0.00022904,-0.00022721,0.00001844,-0.00110454,-0.00066614,0.00002113,-0.00023839,-0.00023249,0.00001661,-0.00011406,0.00003882,-0.00000109,0.00005080,0.00031456,0.00001789,-0.00098428,-0.00016967,0.00015665,0.00005394,0.00031631,0.00001856,0.00194940,0.00032314,0.00129003,0.00033340,0.00012049,0.00031914,0.00101101,0.00032141,D
-0.00054361,-0.00036777,0.00000538,-0.00018607,-0.00021730,0.00001171,-0.00167709,-0.00061205,0.00017845,-0.00019385,-0.00022159,0.00001020,0.00037552,0.00015644,0.00000463,0.00001343,0.00000309,-0.00000210,-0.00017892,0.00001690,0.00004916,0.00001392,0.00000341,-0.00000200,0.00065635,0.00028632,0.00179418,0.00029459,0.00040683,0.00001394,0.00018632,0.00001447,D
-0.00065737,-0.00031664,0.00000689,-0.00020767,-0.00018221,0.00000961,-0.00202540,-0.00055725,0.00026091,-0.00021376,-0.00018560,0.00000840,-0.00003669,0.00001649,0.00000049,-0.00000697,0.00001132,-0.00000068,-0.00011236,0.00001768,0.00002660,-0.00000642,0.00001161,-0.00000058,0.00072969,0.00027644,0.00211680,0.00028322,0.00004023,0.00001331,0.00011681,0.00001328,D
-0.00028601,-0.00006591,0.00000325,0.00060054,0.00002164,0.00000951,-0.00039770,-0.00013183,0.00004433,0.00059395,0.00001760,0.00000819,0.00011979,0.00008088,-0.00000118,0.00026071,0.00006576,-0.00000003,0.00052506,0.00013723,-0.00006987,0.00026055,0.00006555,-0.00000007,0.00029353,0.00060100,0.00042132,0.00059426,0.00014454,0.00026888,0.00054718,0.00026867,D
-0.00010488,0.00007783,-0.00000066,0.00060352,0.00006136,0.00000172,0.00022501,0.00015919,0.00008234,0.00059946,0.00005896,0.00000088,0.00005843,0.00004637,-0.00000126,0.00000096,0.00001281,-0.00000251,0.00020088,0.00009388,0.00001226,0.00000178,0.00001334,-0.00000236,0.00013061,0.00060664,0.00028767,0.00060235,0.00007460,0.00001309,0.00022207,0.00001367,D
-0.00017943,0.00004219,0.00000494,0.00069165,0.00016820,0.00002192,-0.00042022,0.00003934,0.00020247,0.00068748,0.00016577,0.00002107,-0.00002405,-0.00001150,0.00000181,0.00002843,0.00003446,0.00000652,-0.00020814,-0.00003866,0.00003875,0.00002839,0.00003445,0.00000651,0.00018439,0.00071215,0.00046811,0.00070750,0.00002671,0.00004515,0.00021522,0.00004512,D
-0.00024906,0.00010693,0.00001542,0.00021754,0.00018128,0.00003409,-0.00046189,0.00001346,0.00017437,0.00021788,0.00018182,0.00003414,-0.00002176,0.00002023,0.00000327,-0.00014816,0.00000409,0.00000380,-0.00001302,-0.00000809,-0.00000878,-0.00014675,0.00000502,0.00000408,0.00027148,0.00028522,0.00049389,0.00028582,0.00002989,0.00014827,0.00001767,0.00014689,D
-0.00048989,0.00013680,-0.00000014,0.00038401,0.00030571,0.00001490,-0.00052561,-0.00003802,0.00010678,0.00039071,0.00031077,0.00001618,-0.00003884,0.00000482,-0.00000251,0.00002685,0.00002007,-0.00000310,-0.00001028,-0.00000830,-0.00001090,0.00002788,0.00002080,-0.00000290,0.00050863,0.00049107,0.00053769,0.00049949,0.00003922,0.00003366,0.00001713,0.00003490,D
-0.00038382,0.00011404,-0.00000154,0.00011931,0.00012721,-0.00000029,0.00002283,0.00002822,0.00000319,0.00012427,0.00013098,0.00000063,0.00002257,-0.00000484,-0.00000030,-0.00005632,-0.00003798,-0.00000323,0.00011669,0.00001409,-0.00002204,-0.00005669,-0.00003825,-0.00000331,0.00040041,0.00017440,0.00003644,0.00018055,0.00002308,0.00006801,0.00011959,0.00006847,D
-0.00034172,0.00005516,-0.00000179,0.00022221,0.00007840,-0.00000916,0.00017785,0.00013934,-0.00002128,0.00022384,0.00007980,-0.00000888,0.00002807,-0.00003925,-0.00000017,0.00006860,-0.00003254,-0.00000591,0.00010335,0.00007408,-0.00001631,0.00006638,-0.00003412,-0.00000634,0.00034615,0.00023581,0.00022693,0.00023781,0.00004826,0.00007616,0.00012820,0.00007491,D
-0.00015552,-0.00007791,0.00000220,-0.00028700,-0.00009315,-0.00002251,0.00057069,0.00029398,-0.00007922,-0.00029223,-0.00009670,-0.00002354,0.00005819,-0.00004158,0.00000125,-0.00015913,-0.00005361,-0.00000417,0.00012276,0.00004832,-0.00001811,-0.00016127,-0.00005515,-0.00000458,0.00017395,0.00030258,0.00064683,0.00030871,0.00007153,0.00016797,0.00013317,0.00017050,D
-0.00024876,-0.00003412,0.00000858,-0.00013025,-0.00003698,0.00001274,0.00144439,0.00036405,0.00001549,-0.00013453,-0.00003986,0.00001193,-0.00003008,0.00001413,0.00000206,0.00005057,0.00001812,0.00001137,0.00028184,0.00002260,0.00003055,0.00005087,0.00001834,0.00001144,0.00025124,0.00013600,0.00148964,0.00014082,0.00003330,0.00005490,0.00028439,0.00005527,D
-0.00020811,0.00017282,-0.00002669,-0.00026921,0.00015453,-0.00001312,0.00094713,0.00021015,0.00009543,-0.00025765,0.00016290,-0.00001092,0.00001311,0.00006675,-0.00001138,-0.00004482,0.00006178,-0.00000834,-0.00016041,-0.00004964,0.00002579,-0.00003972,0.00006540,-0.00000737,0.00027183,0.00031068,0.00097485,0.00030503,0.00006897,0.00007678,0.00016988,0.00007687,D
-0.00013815,0.00020772,-0.00002295,-0.00027638,-0.00000291,0.00001416,0.00044000,0.00010603,0.00018447,-0.00026459,0.00000562,0.00001640,0.00002257,0.00001126,0.00000121,-0.00000231,-0.00005079,0.00000880,-0.00016359,-0.00003359,0.00002872,-0.00000224,-0.00005073,0.00000881,0.00025052,0.00027675,0.00048874,0.00026516,0.00002525,0.00005160,0.00016946,0.00005154,D
-0.00004846,0.00016945,-0.00003535,-0.00347269,-0.00129744,-0.00029101,-0.00027494,0.00011452,0.00009765,-0.00346048,-0.00128857,-0.00028868,0.00002893,-0.00001234,-0.00000400,-0.00103107,-0.00041759,-0.00009844,-0.00023063,0.00000274,-0.00002801,-0.00103093,-0.00041748,-0.00009841,0.00017976,0.00371855,0.00031344,0.00370387,0.00003171,0.00111677,0.00023234,0.00111660,D
-0.00002459,-0.00002837,-0.00000495,-0.01065095,-0.00705810,-0.00124896,-0.00022856,0.00013335,0.00009983,-0.00534243,-0.00150123,-0.00046499,0.00000746,-0.00006182,0.00000950,-0.00224321,-0.00180021,-0.00029936,0.00001449,0.00000588,0.00000068,-0.00058811,-0.00006646,-0.00005510,0.00003787,0.01283821,0.00028282,0.00556880,0.00006299,0.00289177,0.00001566,0.00059441,D
0.00035857,-0.00004579,-0.00001679,-0.00994337,-0.00642433,-0.00111473,-0.00004228,0.00006377,0.00011300,-0.00418629,-0.00121486,-0.00034153,0.00008330,-0.00000379,-0.00000258,0.00015382,0.00013778,0.00002918,0.00004050,-0.00001512,0.00000286,0.00025134,0.00006225,0.00002684,0.00036187,0.01189055,0.00013647,0.00437236,0.00008342,0.00020855,0.00004332,0.00026032,D
0.00020031,0.00010885,-0.00004544,-0.00683079,-0.00457662,-0.00081695,-0.00037661,0.00003574,-0.00000313,-0.00320160,0.00005861,-0.00040314,-0.00003367,0.00003290,-0.00000609,0.00066225,0.00039313,0.00006336,-0.00007113,-0.00000596,-0.00002471,0.00020951,0.00027095,-0.00001311,0.00023246,0.00826272,0.00037832,0.00322742,0.00004747,0.00077275,0.00007554,0.00034275,D
0.00050286,0.00017449,-0.00005191,-0.00142123,-0.00041155,-0.00008051,0.00032631,0.00007867,-0.00021174,-0.00185689,0.00003914,-0.00028438,0.00009760,0.00002117,-0.00000209,0.00174502,0.00134357,0.00023756,0.00022675,0.00001385,-0.00006729,0.00043378,-0.00000628,0.00003831,0.00053480,0.00148181,0.00039686,0.00187895,0.00009989,0.00221511,0.00023693,0.00043551,D
0.00097569,0.00066713,-0.00000819,-0.00102740,-0.00029878,-0.00007400,0.00053638,0.00027066,-0.00026330,-0.00377917,-0.00018247,-0.00054832,0.00014776,0.00015395,0.00001366,0.00012307,0.00003524,0.00000203,0.00006565,0.00006000,-0.00001611,-0.00060071,-0.00006925,-0.00008248,0.00118199,0.00107252,0.00065596,0.00382310,0.00021382,0.00012804,0.00009038,0.00061029,D
0.00109625,0.00053439,0.00003338,-0.00039230,-0.00052877,-0.00003948,0.00080744,0.00025550,-0.00017546,-0.00168740,-0.00034275,-0.00021968,0.00003889,-0.00004282,0.00001341,0.00020487,-0.00007419,0.00001114,0.00008744,-0.00000489,0.00002834,0.00067477,-0.00005170,0.00010601,0.00122002,0.00065959,0.00086488,0.00173582,0.00005938,0.00021818,0.00009204,0.00068500,D
0.00058517,0.00045084,0.00005236,-0.00035832,-0.00051843,-0.00002871,-0.00050254,-0.00000048,0.00011266,-0.00144945,-0.00028385,-0.00017069,-0.00016487,-0.00002695,0.00000612,0.00001096,0.00000334,0.00000348,-0.00042257,-0.00008258,0.00009294,0.00007676,0.00001900,0.00001580,0.00074055,0.00063086,0.00051501,0.00148681,0.00016717,0.00001197,0.00044048,0.00008064,D
-0.00012729,-0.00010191,0.00000442,-0.00006249,-0.00018203,-0.00000786,-0.00004290,-0.00011015,-0.00002371,0.00016927,0.00000572,0.00001351,-0.00011491,-0.00008915,-0.00000773,0.00004771,0.00005426,0.00000336,0.00007414,-0.00001769,-0.00002200,0.00026108,0.00004670,0.00002971,0.00016312,0.00019262,0.00012056,0.00016990,0.00014565,0.00007233,0.00007933,0.00026689,D
0.00017194,-0.00010501,0.00000977,-0.00091669,-0.00053767,-0.00006839,-0.00037849,-0.00014237,0.00008443,-0.00046193,-0.00003897,-0.00006193,0.00009351,-0.00000097,0.00000167,-0.00026694,-0.00011114,-0.00001892,-0.00010487,-0.00001007,0.00003380,-0.00019725,-0.00001397,-0.00002357,0.00020171,0.00106493,0.00041310,0.00046769,0.00009353,0.00028977,0.00011064,0.00019914,D
0.00023678,-0.00007168,-0.00000252,-0.00077579,-0.00047190,-0.00006401,0.00131579,0.00011908,-0.00027442,0.00080672,-0.00026037,0.00015384,0.00001410,0.00000724,-0.00000267,0.00003063,0.00001430,0.00000095,0.00036832,0.00005684,-0.00007801,0.00027579,-0.00004813,0.00004691,0.00024741,0.00091030,0.00134937,0.00086155,0.00001607,0.00003382,0.00038076,0.00028387,D
0.00024735,-0.00011058,0.00000029,-0.00089018,-0.00055923,-0.00006984,0.00156446,-0.00012046,-0.00009121,0.00080433,-0.00019582,0.00017064,0.00000330,-0.00001215,0.00000088,-0.00003574,-0.00002729,-0.00000182,0.00007771,-0.00007486,0.00005725,-0.00000075,0.00002017,0.00000525,0.00027094,0.00105358,0.00157174,0.00084523,0.00001263,0.00004501,0.00012215,0.00002086,D
0.00007526,-0.00005202,-0.00001068,-0.00005322,0.00001279,0.00000372,0.00177766,-0.00001744,-0.00018189,0.00114584,-0.00004577,0.00019966,-0.00003741,0.00001273,-0.00000238,0.00018195,0.00012435,0.00001599,0.00004635,0.00002240,-0.00001971,0.00007424,0.00003262,0.00000631,0.00009211,0.00005487,0.00178702,0.00116400,0.00003959,0.00022096,0.00005512,0.00008134,D
0.00027396,-0.00009845,0.00000132,-0.00016216,0.00004737,-0.00000062,0.00038209,-0.00029492,0.00023160,-0.00051948,0.00029691,-0.00007761,0.00006210,-0.00001451,0.00000375,-0.00003404,0.00001081,-0.00000136,-0.00043611,-0.00008671,0.00012922,-0.00052041,0.00010709,-0.00008665,0.00029112,0.00016894,0.00053536,0.00060336,0.00006388,0.00003574,0.00046305,0.00053833,D
0.00012470,-0.00008723,0.00000085,-0.00030681,0.00003796,-0.00001811,0.00010155,-0.00009586,0.00008325,-0.00045029,0.00015436,-0.00008525,-0.00004815,0.00000362,-0.00000015,-0.00004666,-0.00000304,-0.00000564,-0.00009050,0.00006421,-0.00004785,0.00002232,-0.00004598,-0.00000247,0.00015219,0.00030968,0.00016258,0.00048359,0.00004828,0.00004710,0.00012084,0.00005117,D
0.00243808,0.00069379,-0.00004488,-0.00062523,0.00009239,-0.00004558,-0.00026634,-0.00022247,0.00018295,0.00086447,0.00022971,0.00023126,0.00049221,0.00016618,-0.00000973,-0.00006775,0.00001158,-0.00000584,-0.00007827,-0.00002694,0.00002121,0.00027974,0.00001603,0.00006734,0.00253527,0.00063366,0.00039230,0.00092388,0.00051959,0.00006898,0.00008545,0.00028817,D
0.00263884,0.00081270,-0.00005158,-0.00074220,0.00012774,-0.00005181,0.00037440,0.00004454,-0.00007875,0.00058397,0.00016090,0.00020397,0.00006476,0.00003836,-0.00000216,-0.00003773,0.00001140,-0.00000201,0.00020669,0.00008613,-0.00008442,-0.00009048,-0.00002220,-0.00000881,0.00276163,0.00075489,0.00038518,0.00063915,0.00007530,0.00003947,0.00023930,0.00009358,D
0.00223688,0.00065489,-0.00005744,-0.00073558,0.00014102,-0.00006454,0.00043590,0.00008758,-0.00009940,0.00070985,0.00004904,0.00027770,-0.00008552,-0.00003358,-0.00000125,0.00000141,0.00000283,-0.00000271,0.00001308,0.00000916,-0.00000439,0.00002678,-0.00002380,0.00001569,0.00233148,0.00075175,0.00045559,0.00076382,0.00009189,0.00000416,0.00001656,0.00003911,D
0.00323261,-0.00074430,-0.00006369,-0.00088119,0.00004097,-0.00005382,0.00118305,0.00021408,-0.00019386,0.00003391,-0.00017133,0.00014937,0.00032121,-0.00045135,-0.00000202,-0.00004697,-0.00003227,0.00000346,0.00024102,0.00004081,-0.00003047,-0.00021804,-0.00007109,-0.00004140,0.00331781,0.00088378,0.00121779,0.00022982,0.00055398,0.00005709,0.00024634,0.00023305,D
-0.00871929,-0.00226976,0.00125002,-0.00081764,-0.00009503,-0.00002795,0.00011122,-0.00014483,0.00006903,0.00101068,-0.00002359,0.00027829,-0.00385545,-0.00049208,0.00042378,0.00002050,-0.00004387,0.00000834,-0.00034575,-0.00011578,0.00008480,0.00031509,0.00004766,0.00004159,0.00909617,0.00082362,0.00019523,0.00104856,0.00390976,0.00004914,0.00037435,0.00032137,D
0.00314807,-0.00034994,0.00002416,-0.00087898,-0.00021746,0.00000929,-0.00035096,-0.00027619,0.00013181,0.00078667,0.00002002,0.00021683,0.00382818,0.00061930,-0.00039544,-0.00001979,-0.00003949,0.00001201,-0.00014909,-0.00004237,0.00002025,-0.00007226,0.00001407,-0.00001983,0.00316755,0.00090553,0.00046565,0.00081625,0.00389806,0.00004578,0.00015631,0.00007624,D
-0.00075536,0.00047611,0.00007955,-0.00038023,-0.00008362,0.00006918,-0.00073758,-0.00041291,0.00016180,-0.00004814,-0.00004531,0.00007528,-0.00125917,0.00026647,0.00001787,0.00016089,0.00004317,0.00001932,-0.00012472,-0.00004410,0.00000968,-0.00026929,-0.00002107,-0.00004566,0.00089642,0.00039541,0.00086064,0.00010019,0.00128718,0.00016770,0.00013264,0.00027395,D
0.01137188,0.00149653,-0.00130861,-0.00017715,0.00021265,0.00000822,-0.00038051,-0.00010030,0.00008030,-0.00031308,-0.00012305,-0.00002199,0.00258026,0.00021711,-0.00029535,0.00004321,0.00006304,-0.00001297,0.00007597,0.00006651,-0.00001734,-0.00005637,-0.00001654,-0.00002070,0.01154434,0.00027690,0.00040162,0.00033711,0.00260617,0.00007752,0.00010245,0.00006229,D
-0.00010960,-0.00023445,-0.00002514,-0.00024076,0.00012650,-0.00001655,-0.00044619,-0.00003162,0.00006092,-0.00009446,-0.00006626,0.00000532,-0.00147199,-0.00022192,0.00016455,-0.00000816,-0.00001105,-0.00000318,-0.00000842,0.00000880,-0.00000249,0.00002803,0.00000728,0.00000350,0.00026002,0.00027247,0.00045144,0.00011550,0.00149769,0.00001409,0.00001243,0.00002917,D
0.00004959,-0.00031230,-0.00004677,-0.00037277,0.00008936,-0.00005593,-0.00041372,0.00010586,-0.00000490,-0.00009591,0.00003923,-0.00001861,0.00005135,-0.00002511,-0.00000698,-0.00004258,-0.00001198,-0.00001270,0.00001048,0.00004435,-0.00002123,-0.00000047,0.00003403,-0.00000772,0.00031965,0.00038739,0.00042707,0.00010528,0.00005759,0.00004602,0.00005028,0.00003490,D
-0.00050385,-0.00010070,-0.00000701,-0.00053355,-0.00011217,-0.00004237,-0.00061072,-0.00002587,-0.00000926,-0.00027791,-0.00008343,0.00001210,-0.00017295,0.00006612,0.00001243,-0.00005025,-0.00006298,0.00000424,-0.00006156,-0.00004117,-0.00000136,-0.00005687,-0.00003833,0.00000959,0.00051386,0.00054686,0.00061134,0.00029041,0.00018558,0.00008068,0.00007407,0.00006925,D
-0.00062904,-0.00022496,-0.00003370,-0.00055629,-0.00018917,-0.00001928,-0.00063290,0.00004515,0.00000194,-0.00057079,-0.00060802,-0.00000767,-0.00004038,-0.00004008,-0.00000861,-0.00000734,-0.00002484,0.00000745,-0.00000716,0.00002291,0.00000361,-0.00009448,-0.00016922,-0.00000638,0.00066890,0.00058790,0.00063451,0.00083400,0.00005755,0.00002695,0.00002427,0.00019392,D
-0.00062319,-0.00000240,-0.00000168,0.00018449,-0.00033498,0.00006600,-0.00067835,0.00000800,0.00003713,-0.00030378,-0.00093648,-0.00002007,0.00000188,0.00007180,0.00001033,0.00023896,-0.00004703,0.00002751,-0.00001466,-0.00001199,0.00001135,0.00008613,-0.00010595,-0.00000400,0.00062320,0.00038808,0.00067941,0.00098472,0.00007256,0.00024509,0.00002208,0.00013660,D
-0.00048109,-0.00002704,0.00000613,0.00906961,0.00377265,0.00154202,-0.00045570,0.00018281,0.00009958,-0.00035923,-0.00102770,-0.00008236,0.00004584,-0.00000795,0.00000252,0.00286617,0.00132504,0.00047613,0.00007182,0.00005639,0.00002014,-0.00001789,-0.00002943,-0.00002009,0.00048189,0.00994327,0.00050100,0.00109178,0.00004659,0.00319333,0.00009351,0.00003987,D
-0.01468031,-0.00102569,0.00171545,0.01001997,0.00339094,0.00135202,-0.00029027,0.00024702,0.00011556,-0.00023332,-0.00064252,-0.00010642,-0.00458039,-0.00032215,0.00055140,0.00030657,-0.00012313,-0.00006129,0.00005336,0.00002071,0.00000516,0.00004061,0.00012425,-0.00000776,0.01481575,0.01066425,0.00039828,0.00069181,0.00462470,0.00033601,0.00005748,0.00013095,D
-0.01258395,-0.00084945,0.00147642,0.00789733,0.00347840,0.00106372,-0.00014259,0.00025403,0.00011133,-0.00021917,-0.00045877,-0.00006604,0.00044603,0.00003750,-0.00005086,-0.00045163,0.00001861,-0.00006134,0.00003142,0.00000149,-0.00000090,0.00000301,0.00003910,0.00000859,0.01269871,0.00869474,0.00031186,0.00051271,0.00045049,0.00045615,0.00003147,0.00004014,D
-0.01227633,-0.00077472,0.00153663,-0.00262444,-0.00118993,-0.00089845,-0.00006176,0.00021108,0.00011993,-0.00018999,-0.00018936,-0.00010193,0.00009923,0.00002411,0.00001942,-0.00339412,-0.00150591,-0.00063296,0.00002607,-0.00001385,0.00000277,0.00000941,0.00008691,-0.00001158,0.01239636,0.00301842,0.00025051,0.00028695,0.00010395,0.00376676,0.00002966,0.00008818,D
0.00000952,0.00006166,0.00010294,-0.00325528,-0.00036483,-0.00071120,-0.00009559,0.00006077,0.00009314,-0.00046669,-0.00047581,-0.00011486,0.00383933,0.00026137,-0.00044803,-0.00019714,0.00025784,0.00005852,-0.00001057,-0.00004697,-0.00000837,-0.00008647,-0.00008952,-0.00000404,0.00012037,0.00335198,0.00014665,0.00067630,0.00387421,0.00032980,0.00004887,0.00012452,D
0.00042629,-0.00017808,0.00018518,-0.00353167,-0.00080422,-0.00076643,0.00018621,-0.00012801,0.00015075,0.00188753,-0.00007228,0.00016274,0.00013444,-0.00007733,0.00002653,-0.00008916,-0.00014174,-0.00001782,0.00009090,-0.00006090,0.00001859,0.00075943,0.00013017,0.00008955,0.00049772,0.00370228,0.00027164,0.00189591,0.00015735,0.00016839,0.00011098,0.00077569,D
0.00004842,-0.00021006,0.00008990,-0.00111138,-0.00151589,-0.00003639,-0.00010846,-0.00017612,0.00006774,-0.00643835,-0.00473966,-0.00033140,-0.00012189,-0.00001032,-0.00003074,0.00078074,-0.00022957,0.00023550,-0.00009505,-0.00001552,-0.00002678,-0.00268577,-0.00150561,-0.00015940,0.00023356,0.00188000,0.00021765,0.00800166,0.00012613,0.00084718,0.00009997,0.00308312,D
